"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"872","Big Breezy Boat - Relaxing Sailing","Oct 23, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MarineVerse","MarineVerse"
"873","Pure Football 2018","Jan 17, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PureFootball","PureFootball"
"874","无奇刀 Wookie's Blade","Sep 26, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hangzhou Wookart Technology Co.,Ltd.","Hangzhou Wookart Technology Co.,Ltd."
"875","World of Golf","Dec 6, 2016","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Krazy Studios","Krazy Studios"
"876","Rhythm Defender","May 14, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gameplay Studio VR","Gameplay Studio VR"
"877","Bike of the Wild","Nov 15, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The Most","The Most"
"878","VR Table Sports","Aug 19, 2017","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Happy Bat","Happy Bat"
"879","Parkour Simulator","Mar 22, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Action Portal","Action Portal"
"880","Cross Country Skiing VR","Apr 12, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Levrage","Levrage"
"881","Skip's Sanity","May 24, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","David Donarumo","David Donarumo"
"882","King of Spin VR","Oct 10, 2017","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wicked Witch, Oceanic Studios","Wicked Witch"
"883","D.R.I.L.L.","Jan 23, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","dfree","VR-Reel Media"
"884","Master Pyrox Wizard Smackdown","Jun 9, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Denis Comtesse, Sox Brooker, Lauren Davidson","Dropped Monocle Games"
"885","Hot Runback - VR Runner","Sep 27, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yode group","Yode group"
"886","Ulama: Arena of the Gods","Mar 28, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Trainwreck Games","Trainwreck Games"
"887","Poker Simulator","Apr 6, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","netmin games","netmin games"
"888","Bibi & Tina - Adventures with Horses","Nov 12, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Independent Arts Software","familyplay"
"889","The Hunt in the Forest","Apr 8, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Horse Games","Horse Games"
"890","Bocce Beach","Feb 16, 2017","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Funly, LLC","Funly, LLC"
"891","Super Streaker Plus","Aug 31, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rice and Pixel Ltd","Rice and Pixel Ltd"
"892","Dirt Bike Insanity","Jun 15, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","dev4play","dev4play"
"893","DUST-UP","Feb 22, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SergeyDo","SergeyDo"
"894","Hoop Shot VR","Jul 17, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Central Coast Games","Jagged Games"
"895","Deer Hunter: Reloaded","Oct 24, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Game Mechanic Studios","GameMill Entertainment"
"896","Christmas Santa Troubles","Apr 24, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Unknown Indie Devs","Unknown Indie Devs"
"897","Smoker The Car Game","Sep 14, 2018","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","(STCG) Smoker The Car Game","(STCG) Smoker The Car Game"
"898","Spare Teeth VR","Mar 29, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","L2D","Level 2 Design"
"899","Spud Cricket VR","Nov 2, 2017","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hairy Man Games","Hairy Man Games"
"900","Tabletop Basketball VR","Nov 22, 2018","$7.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RedZone Studios LLC","RedZone Studios LLC"
"901","Magic Chess","Jun 20, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GameChain","GameChain"
"902","Seasonal Soccer","Mar 20, 2018","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","F-Games","JTS Development"
"903","Naklua VR","Nov 10, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fly Dream Dev","Fly Dream Dev"
"904","VR Batting","Mar 20, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Saad Khan, Irfan Abbasi, Hassan Yawar","Arbisoft"
"905","VIARKANOID","Mar 16, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VIAR.STUDIO","VIAR.STUDIO"
"906","Ski Drive: Biathlon","Feb 28, 2019","$2.19","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Art Of Adventures","Art Of Adventures"
"907","Exterminator: Escape!","Sep 15, 2017","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PRIME WORKS Co.,Ltd.","PRIME WORKS Co.,Ltd."
"908","RC Racing Off Road 2.0","Jul 1, 2016","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","magnussoft","magnussoft"
"909","Uterine Supremacy","Nov 1, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ZUGALU ENTERTAINMENT","ZUGALU ENTERTAINMENT"
"910","Croquet Pro 2","Nov 15, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Falling Ninja Productions","Top Secret Studios"
"911","Mini Hockey VR","Jan 22, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Carson Lougheed","Carson Lougheed"
"912","Reel Fishing: Road Trip Adventure","Sep 17, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tachyon Inc., Natsume Inc.","Natsume Inc."
"913","Hentai Pussy 2","May 16, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cyber Keks","Cyber Keks"
"914","Tale of Fortune","May 18, 2019","$2.39","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tale of Fortune Studio","Tale of Fortune Studio"
"915","VRiczat - The Virtual Reality Cricket Game","Jun 5, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Madras MindWorks","Madras MindWorks Private Limited"
"916","Riders of Asgard","Mar 31, 2017","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gobbo Games","Gobbo Games"
"917","COMBAT INSTINCT","Oct 19, 2017","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Prism Interactive Entertainment Inc.","Prism Interactive Entertainment Inc."
"918","Valentino Rossi The Game Compact","Jan 26, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"919","Extreme Drifters","Jul 25, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Burning Asphalt Group","Burning Asphalt Group"
"920","Castle: Jigsaw Puzzles","May 23, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Boogygames Studios","Boogygames Studios"
"921","Minigolf VR","Mar 30, 2016","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Virtualex","Virtualex"
"922","Trafic Road Rush","Nov 30, 2018","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","crimsonearthgames","crimsonearthgames"
"923","Precision Archery: Competitive","Feb 6, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Salsawi","Salsawi Games"
"924","Burnout Drift","Mar 28, 2019","$1.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BoneCracker Games","BoneCracker Games, Buğra Özdoğanlar"
"925","Fatty Space","May 24, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TOPA Games","TOPA Games"
"926","Handball Manager - TEAM","May 5, 2017","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","UniqueGames, Greencode","UniqueGames"
"927","Pedal-Olli 3D","Apr 12, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","El Dokterino","El Dokterino"
"928","Zanshin","Jan 30, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Seven Wolves Studio","Seven Wolves Studio"
"929","Don't Drop the Bass","Mar 17, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RadishBox","RadishBox"
"930","Super Kids Racing","Mar 1, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yash Future Tech Solutions Pvt Ltd","Yash Future Tech Solutions Pvt Ltd"
"931","Pixel Art Monster - Color by Number","Apr 3, 2019","$0.79","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pixel Art Monster - Color by Number","Pixel Art Monster - Color by Number"
"932","Funball Games VR","Oct 31, 2017","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Daniel Rychlý","Milan Matonok"
"933","Maximum Archery The Game","Oct 14, 2016","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Max Apps LLC","Max Apps LLC"
"934","Virtual Islands","Apr 24, 2017","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tim McCulloch","Tim McCulloch"
"935","POCKET CAR : VRGROUND","Jan 8, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jamong Inc.","Jamong Inc."
"936","Furious Goal","Sep 23, 2019","$2.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","czgame","czgame"
"937","Princess Kidnapper 2 - VR","Mar 20, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Magic Era","Magic Era"
"938","GAME TUBE ♛","May 15, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","hede","hede"
"939","StickDodgeVR","Aug 2, 2017","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Brian Underwood, Ben Makarechian","The StickDodgeVR Team"
"940","Toy Gun Office Simulator","Aug 29, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wanana Games","Wanana Games"
"941","Hardway Party","Oct 5, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wastelands Interactive, Digital Melody","Wastelands Interactive"
"942","ICan","May 30, 2019","$0.69","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cheeki Breeki Games","Prutkova Anastasia"
"943","Mountain Taxi Driver","Sep 13, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","A Nostru","A Nostru"
"944","Zombie Golf","Aug 27, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Icebreaker Games LLC","Icebreaker Games LLC"
"945","Miney Company: A Data Racket","Feb 22, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Glass Temple Games","Glass Temple Games"
"946","To the Stars and Beyond!","May 1, 2019","$0.59","N/A (N/A)","0 .. 20,000","00:00 (00:00)","To the Stars and Beyond!","To the Stars and Beyond!"
"947","Dream UniVRse","Aug 23, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","viVRe","viVRe"
"948","Soccer Simulation","Nov 29, 2017","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Speedy","Speedy"
"949","Lucky Skiing","Nov 11, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","哈视奇科技","哈视奇科技"
"950","More Than Just Chess","Nov 3, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jan Ostermann","Jan Ostermann"
"951","Brutal Sports - Football","Aug 13, 2019","$2.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Teque","Piko Interactive LLC"
"952","DodgeBall Blitz","Sep 2, 2016","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","C3 Games Inc","C3 Games Inc"
"953","I Pay No Rent","May 15, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","L&L Partner","L&L Technology"
"954","DDS (D.I.Y Drone Simulator)","Jul 2, 2018","$16.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Juicy Lab","Juicy Lab"
"955","VTree Beach Volleyball","May 19, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VTree LLC","VTree LLC"
"956","Muscle Car Robot","May 1, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Horse Games","Horse Games"
"957","Skyscraper Climb VR","Mar 19, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Builder7",""
"958","Play with NEKO","Nov 18, 2019","$1.29","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cyber Keks","Cyber Keks"
"959","This Is Space","Jul 9, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The Prime Movers","The Prime Movers"
"960","Hentai Pussy","Mar 25, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cyber Keks","Cyber Keks"
"961","LCD Sports: American Football","Jan 25, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WarGem LLC","WarGem LLC"
"962","Slam Land","Aug 7, 2018","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bread Machine Games","Bread Machine Games"
"973","Pure Rock Crawling","Apr 11, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Maciej Kuzianik","Maciej Kuzianik"
"975","Pixel Cup Soccer 17","Aug 4, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Batovi Games Studio","Batovi Games Studio"
"976","On a Roll","Aug 30, 2017","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Creative Concepts","Creative Concepts"
"978","Wand Wars","Apr 13, 2016","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Moonradish Inc.","Moonradish Inc."
"979","90 Minute Fever - Football (Soccer) Manager MMO","Jul 12, 2016","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Isokron","Isokron"
"980","Mini Golf Arena","Apr 21, 2018","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Evoluta Studio","Evoluta Studio"
"982","Esports Life: Ep.1 - Dreams of Glory","Nov 30, 2017","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","U-Play Online","U-Play Online,"
"983","Tennis in the Face","Nov 18, 2015","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","10tons Ltd","10tons Ltd"
"984","Premium Bowling","Oct 18, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sadetta","Sadetta"
"986","SWORDY","Jul 21, 2016","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Frogshark","Frogshark"
"987","Off-Road Paradise: Trial 4x4","Feb 6, 2017","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ivanovich Games","Ivanovich Games"
"988","Race Arcade","Apr 5, 2017","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Iceflake Studios","Iceflake Studios"
"989","Age of Gladiators II: Death League","Sep 21, 2017","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Creative Storm Entertainment","Creative Storm Entertainment"
"991","Birdsketball","Nov 17, 2016","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Waynetron","Waynetron"
"992","3D Chess","Dec 6, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","bumblebee","familyplay"
"994","High clear VR","Jun 28, 2017","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FiveStarGames","FiveStarGames"
"995","Soccertron","Mar 12, 2015","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","David Erosa","Erosa Games"
"996","Speedball Arena","Oct 25, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Reality Reflection","Reality Reflection"
"997","MMA Arena","May 7, 2019","$2.79","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hidden Tower Studios","Digital Tribe"
"998","Riding Star - Horse Championship!","Mar 27, 2014","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sproing","familyplay"
"999","Desert Golfing","Dec 18, 2017","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Captain Games","Captain Games"
"1000","Rubber Ball VR","Mar 9, 2017","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Viraug","Viraug"
"1001","RPGolf","May 9, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ArticNet","Chorus Worldwide Games Limited"
"1002","VR Baseball","Apr 4, 2016","$8.98","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rank17","Rank17"
"1004","Kaz Ball","Jun 6, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Doby Digital","Doby Digital"
"1005","Clazer","Dec 27, 2016","$29.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SynapticSwitch, LLC","SynapticSwitch, LLC, LeadTech, LLC"
"1006","National Rugby Manager","Feb 16, 2018","$18.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Biological Systems Modeling, Alternative Software","Alternative Software"
"1007","Ahlman Arcade 2018","Jun 30, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Team in Time","Ahlman Game Studio"
"1008","GATARI: Sand on Teeth","Apr 24, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aleksander Hids","Aleksander Hids"
"1009","J15 Jet Fighter VR (歼15舰载机)","Jun 22, 2018","$16.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Magicvalley Studio","Magicvalley Studio"
"1019","Dog Sled Saga","Sep 22, 2016","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Trichotomy","Trichotomy"
"1026","Age of Gladiators II: Rome","Aug 21, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Creative Storm Entertainment","Creative Storm Entertainment"
"1027","Just Ski - a physics game by Jeff Weber","Feb 7, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jeff Weber","Jeff Weber"
"1029","Starters Orders 6 Horse Racing","Jun 29, 2016","$34.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Strategic Designs Ltd.","Strategic Designs Ltd."
"1030","MXGP - The Official Motocross Videogame Compact","Dec 3, 2014","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"1031","DvDrum, Ultimate Drum Simulator!","Feb 9, 2017","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DarkTigerDevelop","DarkTigerDevelop"
"1032","Under Pressure","Jun 14, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kawaiisun Games","Kawaiisun Games"
"1034","MY 1980's DASHBOARD","Feb 12, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pippala Games","Pippala Games"
"1036","Touring Karts","Sep 12, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ivanovich Games","Ivanovich Games"
"1038","Virtual Sports","Mar 29, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Free Range Games","Vive Studios"
"1039","Stunt Kite Masters VR","Jun 1, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HandyGames","HandyGames"
"1040","Wonder Wickets","Oct 17, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rightstick Studios","Rightstick Studios"
"1041","Super Volley Blast","Nov 1, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Unfinished Pixel","Unfinished Pixel"
"1042","Tahko Alpine Ski","Feb 24, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","3D Talo Finland","3D Talo Finland Ltd."
"1043","Fist of Physics","Dec 14, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Midas Touch Game","Midas Touch Game"
"1044","Unforgiven VR","Feb 23, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Delirium Studios","Talking About Media"
"1045","Big Buck Hunter Arcade","Oct 25, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GameMill Entertainment","GameMill Entertainment"
"1047","Ero Date","Sep 6, 2018","$1.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","meokigame","meokigame"
"1048","World Basketball Manager 2","Jun 22, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Icehole Games","Strategy First"
"1049","Drift Zone","Dec 14, 2017","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Awesome Industries","Awesome Industries"
"1050","Blood Bowl: Death Zone","Jul 17, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cyanide Studio","Bigben Interactive"
"1051","Basketball Babe","Oct 2, 2016","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VACTOR","VACTOR"
"1052","Battle Shapes","Jan 4, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kawaiisun Games","Kawaiisun Games"
"1053","Soccer Battle Royale","Nov 3, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DitzelGames","Indie"
"1054","Worldy Cup","Aug 10, 2016","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tommosaur","Tommosaur"
"1055","RC Fun City","Jan 6, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lotte|EoD","Agger Interactive"
"1056","VRQB","Sep 8, 2017","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","After Sunset Games, LLC","After Sunset Games, LLC"
"1057","Russian Prison Sport: OCHKO","Apr 29, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CSM","W.T.B."
"1058","Gekraxel","Aug 30, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Josia Roncancio, James Newnorth","Spelkollektivet"
"1059","WizzBall","Dec 15, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NRVR Studios","NRVR Studios"
"1060","Epic Skater 2","Nov 8, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Your Daily Fill","Your Daily Fill"
"1061","VR Jogger","Aug 17, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","EnsenaSoft","EnsenaSoft"
"1062","Totally Realistic Sledding VR","Nov 30, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Plectrum Software","Plectrum Software"
"1063","RoboSports VR","Nov 7, 2016","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Babeltime","Babeltime"
"1064","Draft Day Sports: Pro Football 2020","Aug 5, 2019","$26.24","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wolverine Studios","Wolverine Studios"
"1065","Fort Boyard","Jun 27, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Appeal Studio","Microids"
"1066","Director of Football","Dec 31, 1999","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Heartline / Greencode","UniqueGames GmbH"
"1067","Atex Brawl","Aug 16, 2018","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Innuendo Squad Studios","Innuendo Squad Studios"
"1068","Dodgeball","Aug 4, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","313 Studios","313 Studios"
"1069","Rocket Golf","Jan 21, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Stephen Rickman","DFI Records"
"1070","Draft Day Sports: Pro Football 2018","Jan 31, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wolverine Studios","Wolverine Studios"
